Job Title,Job Description,link,price
"Develop Dashboard for GST, Startup, Import-Export & MSME Data","Description: I am looking for a highly skilled full-stack developer or agency to build a data intelligence website focused on Indian economic and business datasets. The platform will aggregate and display insights from four major categories: 1. GST Data (via GSP or scraping sources) 2. Startup Data (DPIIT/Startup India/API scraping) 3. Import/Export Data (DGFT/ICEGATE) 4.MSME Data (Udyam Portal/MSME Ministry) Key Features Required: 1. Search & Filter Interface for each data type 2. Admin panel for data uploads (CSV/API Integration) 3. Data visualizations (charts, graphs, trends) 4. User authentication system (Login/Signup) 5. Data download/export options (CSV, XLSX) 6. Responsive & clean UI Preferred Tech Stack: A. Frontend: React.js / Next.js (Tailwind preferred) B. Backend: Node.js / Python (FastAPI/Django) C. Database: PostgreSQL or MongoDB D. Deployment: AWS / Vercel / Render Deliverables: 1. Fully functional and responsive website 2. Source code with documentation 3. Admin panel to manage and update datasets 4. Sample data upload or scraper setup for at least one data category Required Experience: A. Experience working with Indian government data (MCA, GST, DGFT, etc.) B. API integrations and web scraping C. Frontend/backend full-stack development D. Strong understanding of data structure and performance optimization Project Timeline: 4-6 weeks. Budget: Open to proposals (please quote your fixed bid) To Apply, Please Provide: 1. Portfolio of similar dashboards or data-heavy projects 2. Suggested tech stack and approach for this project",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/develop-dashboard-for-gst-startup-import-export-msme-dat-4390423,$55
Full-Stack Developer to enhance our payment processing system,"Full-Stack Developer to enhance our payment processing system , Job Responsibilities: 1. Balance and Payment Calculating System Development - Redesign and implement a cloud-based balance calculator that allows for real-time updates and integrates with the Financial Disclosure Statement (FNC). 2. User Input System Creation - Design a user-friendly interface for clients to fill out the FNC and view balance calculator options. 3. Payment Processing Integration - Develop a backend system to generate payment detail forms based on user selections and incorporate electronic signature functionality. 4. API Integration - Integrate payment gateway APIs to automate payment processing and ensure secure handling of payment information in compliance with PCI standards. 5. Recurring Payments Automation - Implement a system for setting up and managing recurring payments with minimal administrative oversight. 6. Client Communication Automation - Create automated email notifications for payment receipts, upcoming payment reminders, and declined payment alerts. 7. Daily Reporting System - Develop a reporting feature to summarize daily transactions, including forms sent, signed, and payments made, ensuring reports are accessible and exportable. 8. Backend Management and Overrides - Design a flexible backend system for easy updates and changes, including a manual override feature for payment approvals. 9. Quality Assurance - Conduct thorough testing to ensure system functionality, usability, and security; address any bugs or issues. Qualifications: - Education: computer science, Software Engineering, or a related field. - Experience: - Proven experience in full-stack development. - Familiarity with payment processing systems and APIs (e.g., Centz, Stripe, PayPal). - Experience with cloud-based applications and database management. - Technical Skills: - Proficiency in programming languages such as JavaScript, Python, Ruby, or PHP. - Familiarity with front-end frameworks (React, Angular, Vue.js). - Experience with database management systems (SQL, NoSQL). - Soft Skills: - Strong problem-solving abilities and attention to detail. - Excellent communication and collaboration skills. - Ability to manage multiple tasks effectively. Desired Attributes: - Proactive approach to identifying and addressing issues. - Flexibility to adapt to changing requirements. - Commitment to delivering high-quality work.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/full-stack-developer-to-enhance-our-payment-processing-syste-4391840,$2K
Encrypted Prompt Delivery API for Salesforce (Node + Apex),"N.B. You must have excellent English verbal communication skills as we will need to collaborate over video calls. If short-listed, you will be asked to attend a Google Meet with camera on. **PROJECT BRIEF** We are developing a number of proprietary AI agent products and require a secure method to deliver prompt content into Salesforce without exposing the actual prompt text. This project involves building a lightweight external API that returns AES-256 encrypted prompts, along with supporting logic to decrypt these inside Salesforce (Apex) at runtime. Deliverables 1) Encrypted Prompt API - REST endpoint (e.g. /prompt?id=agent_name) - Returns AES-256 encrypted prompt string - Uses API key/token to authenticate requests - Hosted on Heroku 2) Encryption Utility - CLI script (Node.js or Python) to encrypt new prompt strings using a shared key - Prompts can be stored in a JSON file or lightweight data store 3. Salesforce Integration Demo - Apex-compatible AES decryption function - Example Apex callout to the API with decryption logic - Key should be stored securely using Named Credentials or Encrypted Custom Settings 4. Documentation - Instructions for API deployment - How to encrypt new prompt strings - How to call and decrypt within Salesforce 5. Security Requirements - Prompt strings must never be transmitted or stored as plaintext - AES-256 encryption with CBC or GCM mode - Secure API access via token or key - Key must not be hardcoded in Apex 6. Tech Stack Preferences - API in Node.js - Salesforce integration using Apex Bonus if you have experience with Salesforce integrations and encryption libraries _____ API Specification Endpoint GET /prompt?id={agent_id} Security - HTTPS required - Token authentication required - Rate limiting preferred Apex Decryption Class - The IV can either be sent separately or prepended to the encrypted string - The key should be securely stored in Salesforce (e.g., Named Credential or Encrypted Custom Setting) - The API must ensure the ciphertext is formatted to be compatible with Salesforce’s Crypto.decrypt() function",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/encrypted-prompt-delivery-api-for-salesforce-node-apex-4386217,$885
"Full Stack (LLM, Integrations, SaaS) – Early Product Build","*** no copy&paste applications! *** Hi, this is a big prototype and I might be offering you a full time role or much larger projects if you do well. Please INVEST time into your application and video messages will be proritised. Description: We’re building an AI-powered B2B SaaS platform designed to intelligently process unstructured content and automate the way teams manage internal knowledge across tools like Notion, Slack, LMSs, and others. The product is early-stage, but well-scoped, with a strong vision and a clear technical roadmap. We’re looking for a full stack engineer to help us bring the MVP to life. You’ll be working on: • Building ingestion pipelines for unstructured data (calls, chats, documents, etc.) • Integrating with APIs of major productivity and knowledge tools (e.g., Notion, Confluence, Gmail, Slack) • Designing and implementing LLM-based workflows (RAG, summarization, classification, prompt chains) • Delivering a performant, scalable backend with clean API architecture • Creating a functional and intuitive admin interface/dashboard Ideal Tech Stack is open to recommendation but chatGPT thinks the below is best: Backend • Python (FastAPI or Django) or Node.js • Async job orchestration: Temporal, Celery, or Prefect • Real-time ingestion: Kafka, Redis Streams, or event-driven architecture • Auth: Clerk or Auth0 Frontend • React (with TypeScript) • TailwindCSS • Experience building internal tools or admin-style dashboards AI & LLMs • Experience with OpenAI, Anthropic, Claude, or similar APIs • Knowledge of LangChain, LlamaIndex, or custom RAG implementations • Embedding + semantic search: Pinecone, Weaviate, or Qdrant • Familiarity with prompt engineering and function calling workflows Integrations • Hands-on experience with public APIs (Notion, Confluence, Slack, Gmail, LMS tools) • Comfortable reading API docs, building OAuth flows, and handling webhooks Nice to Have: • Prior work on B2B SaaS tools • Understanding of sales enablement, knowledge management, or L&D platforms • DevOps familiarity (Docker, CI/CD, logging, monitoring) Work Style: • Remote, async-friendly • You’ll collaborate directly with the founder (technical background) • Ideally 20–30 hrs/week to start, with potential to grow into a full-time role ⸻ How to Apply: Please include a short video on your relevant experience, links to past projects (GitHub, live demos, or portfolios), and anything that shows you’ve worked with similar stacks or product types.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/full-stack-llm-integrations-saas-early-product-build-4385383,$2.7K
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Data extraction,We are an events company and we have regular and consistent work for someone who can extract data from exhibition lists and give us a quick turnaround. Here's an example of an exhibition list that we would like to extract information from https://cityscapeglobal.com/exhibitors-list-exhibit,https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-extraction-4391370,$20
Expert Data Scraper Wanted,"We are looking for a highly skilled web scraping expert to extract structured business data from UK business directories, company websites, and Facebook business pages. Key Requirements: ✅ Expert in scraping business directories & dynamic websites ✅ 100% accurate data — NO DUPLICATES ✅ FAST turnaround ✅ Ability to handle large volumes of data ✅ UK-based business data ONLY ✅ Automated scraping (scripts / tools) required — no manual copy/paste ✅ Final delivery: CSV / Excel / Google Sheets Data Fields Required (for each business): Business Name Address Postcode Phone Number (Landline) Mobile Number (if available) If mobile number is not present in the directory, your script must visit the business website and attempt to extract the mobile number. Website URL Email (if available) Business Description (if available) If not present in the directory, your script must attempt to extract this from the business website. Category Bonus / Extra Opportunity:",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/expert-data-scraper-wanted-4390383,$1K
"Automated Rec Outreach System Using Clay, AirtableZapier","I'm looking for an experienced freelancer to build a fully automated recruitment outreach system for my business using: Clay (https://clay.com) Airtable (as the CRM/central tracker) Zapier (for automation and notifications) Optional: Lemnos/AI prompts to extract key data from job ads or profiles This will be branded under my new embedded recruitment model called TalentKnight, focused on accountancy & finance roles.",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-agent-development/automated-rec-outreach-system-using-clay-airtablezapier-4392205,$150
Data Processing Assistant,"Experience Level: Entry Location: Remote Project Overview: We need one reliable person to help with a discrete data processing task. You’ll organize digital files, enter data into spreadsheets or systems, and check for errors — all within the platform. Responsibilities: Label and organize provided digital files Input structured data into spreadsheets or internal tools Verify accuracy and flag inconsistencies Report progress via platform messaging Qualifications: Basic knowledge of Excel, Google Sheets, or similar High attention to detail Good time management and ability to follow instructions Conditions: Remote, flexible hours",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-processing-assistant-4395493,$28/hr
Web Scraping for Business Data from Companies House,"We are seeking a skilled freelancer to scrape the Companies House website (https://www.gov.uk/get-information-about-a-company) for specific businesses based on sector, location, and revenue size. Further data enrichment will be necessary. Deliverables: - Comprehensive list of targeted companies filtered by specified sector, location, and revenue size criteria - Email addresses for each identified company (through data enrichment processes) - Postal addresses for each identified company - Director contact details for each company (names, positions, and available contact information) - Accurate and structured data delivered in a timely manner The ideal candidate should have experience in web scraping and data extraction, and be able to deliver accurate and structured data in a timely manner.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/web-scraping-for-business-data-from-companies-house-4389742,$681
Website Data mining,"I'm looking for an experienced data mining developer to help me rebuild a solution that was previously developed by another freelancer. Unfortunately, I no longer have access to the source code, but I have a video explanation that demonstrates the full platform and functionality.",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/website-data-mining-4395160,$374
Fix PHP Puphpeteer Scraper,"I have a PHP script using Puphpeteer to scrape pricing data from dynamic web pages and store the results in a MySQL database. It used to run fine on a cPanel environment, but since moving to a new hosting setup, it’s no longer working properly. The script connects to Browserless.io, opens a page, waits for JavaScript-rendered content (typically a grid of offers), extracts brand names and prices, and updates a table in MySQL. It handles both multiple prices and conditions to get from a page.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/fix-php-puphpeteer-scraper-4391886,$34/hr
Data Preparation Assistant,"Use our internal Google Sheets, preparing weekly schedules for video posting website, and to match academic figures to subject categories and institutions, inputting their IDs into the CRON tab. Extract Vimeo IDs from embed codes, and source headshots from Drive or web fallback, preparing them for Cloudflare image upload. Finalise entries by pasting verified image URLs into Column O. This is a vital role feeding our automated publishing system and social media distribution. Takes 1-2 hours per week.",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-preparation-assistant-4394214,$14/hr
Gov Data Pulling App,"I am seeking an experienced mobile app developer to build an application that extracts and presents key government data sets to users in the United Kingdom. The app would periodically retrieve open data from credible UK sources like data.gov.uk through public APIs and display metrics and statistics in an easy-to-read format. Examples include health metrics, economic indicators, environmental benchmarks and educational outcomes. Users should be able to filter the data by location, demographic and time period. The frontend would have a clean, minimalistic interface optimized for both iPhone and Android. Data sets must be refreshed regularly through automated weekly/monthly calls to data sources. Backend services are needed to store cached results, handle API tokens and authenticate data sources. Developer is expected to research authoritative UK agencies, evaluate available open data resources and curate the most relevant and frequently updated metrics for the app. Security, privacy and legal compliance with relevant open data licenses and terms of use is a must. Unit testing, continuous integration and monitoring are important to ensure high performance and uptime. The app should work offline by storing common queries locally when internet is unavailable. Documentation for app architecture, data sources and expansion roadmap must be provided. Interested developers please review requirements and respond with examples of similar work experience and estimated timeline to complete this project within agreed budget.",https://www.peopleperhour.com/freelance-jobs/technology-programming/mobile-app-development/gov-data-pulling-app-4392853,$539
Collating data on my competitors,I am looking to collate a list of basic information about my competitors. I have a business in the UK called PK Education and we are a supply teaching agency. We place all sorts of candidates (such as teachers / teaching assistants / SEND specialists / Cover supervisors in the UK. I am looking to build out my own research project where I collect the following information about each on of my competitors: Logo Brief Description Office locations (In London) (Outside of London) Office Phone Number Email to office About Us Main Paragraph from about us Google Review Trustpilot Review Facebook There are about 395 competitors in the UK but some of them have mutliple branches The inforation collected will then be exported into a website. I hope this information makes sense - any quesitons let me know,https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/collating-data-on-my-competitors-4391075,$27/hr
Data Entry Support,"We seek an experienced data entry specialist to help our growing startup efficiently manage large volumes of information. Your primary responsibility will be accurately inputting various details from physical documents into digital format using provided spreadsheets or databases. Experience capturing names, addresses, numbers and textual data from forms or applications is essential. The ideal candidate has a proven track record in diligently and meticulously organizing and logging significant amounts of records with minimal errors. Applicants should be proficient in MS Excel as well as possess strong typing skills and attention to detail. Excellent communication and timely follow up on assigned tasks will also be vital for this role.",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-entry-support-4391072,$19/hr
We need to add data to the back office of a new website.,"The project is a new website that sells real estate. We have a data base in Greek, pictures and short description for each property and we need to import this data to an english website.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/we-need-to-add-data-to-the-back-office-of-a-new-website-4393183,$14/hr
Populate Form Field From API Data,"Hi, I need help adding a new form field and filling it with data from a custom API. It’s a straightforward job, but it’s a bit urgent. So, please only reach out if you’re available to get it done within the next few hours after accepting a proposal. Thanks, Tim",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/populate-form-field-from-api-data-4394661,$60
I need a Ai search facility for tech drawings and manuals,"Description: I need someone to build a piece of software that allows engineers to search through a large library of technical documentation (around 300GB of PDFs, scanned manuals, and electrical diagrams) using natural language. This software will be used by marine engineers to ask questions like: “Where is the 24VDC power supplied from for Cabin 12 lighting?” The tool should return accurate answers based on the content of the documents, ideally showing the source (e.g. file name and page). Some of the documents include wiring diagrams and line drawings, so it must also be able to interpret and return information from image-based content, not just text. Key requirements: • Runs as a standalone Windows application • Has a simple, user-friendly chat interface • Can process and index large volumes of documents (PDFs, images, scanned content) • Understands and extracts data from both text and diagrams • Uses AI to return accurate answers to engineering queries • Stores all data locally and securely (only API requests for AI if needed) This needs to be a real, usable software product — not a prototype or script — ideally something that could be installed via .exe or similar and used by non-technical crew onboard. Please include relevant experience or past projects when applying. Price is just there for posting job, please send realistic proposal. No, I cannot upload 300GB to a chatgpt cloud.",https://www.peopleperhour.com/freelance-jobs/artificial-intelligence/artificial-intelligence-software-development/i-need-a-ai-search-facility-for-tech-drawings-and-manuals-4392667,$399
Cloud System Setup for Data Entry Workflow,"I am looking for a smart and reliable developer or system administrator to help me build a secure, cloud-based data entry workflow system. The purpose is to manage remote workers efficiently using virtual machines, web forms, and browser automation tools.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/cloud-system-setup-for-data-entry-workflow-4392959,$488
Cloud System Setup for Data Entry Workflow,"I am looking for a smart and reliable developer or system administrator to help me build a secure, cloud-based data entry workflow system. The purpose is to manage remote workers efficiently using virtual machines, web forms, and browser automation tools.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/cloud-system-setup-for-data-entry-workflow-4392955,$235
SAP HANA - data export to MySQL,"Hi, I have a customer who has a SAP HANA ERP solution that they have moved away from. They want to export all of the data (all modules) into a MySQL DB for archiving and so they can install a reporting tool if they ever need to access the data at any point in the future. We just need someone who understands the SAP HANA DB/structure and who can guide us through the process...we can't share access of this install to anyone offshore due to data compliance/security restrictions.",https://www.peopleperhour.com/freelance-jobs/technology-programming/erp-crm-development/sap-hana-data-export-to-mysql-4392533,$204
Data scraping from list of websites,"Need email address data pulling from these sites please: England Squash: https://www.englandsquash.com/find-a-club LTA (Tennis): https://clubspark.lta.org.uk/ RFU (Rugby): https://www.englandrugby.com/find-rugby FA Grassroots Football: https://www.englandfootball.com/play/adult-football Martial Arts (Mixed): Check governing bodies like British Judo, Karate Union of Great Britain ECB Cricket: https://www.ecb.co.uk/play/find-a-club https://www.openactive.io/data-catalogue/",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/data-scraping-from-list-of-websites-4390312,$136
FIX meta pixel core setup's data restrictions,"have a client in the health and wellness category which has some restrictions on data, they do not offer medical advice or diagnose. they provide ultrasound scans. There is a disclaimer on the website to explain this. Need help getting this sorted.",https://www.peopleperhour.com/freelance-jobs/digital-marketing/sem-google-ads-ppc/fix-meta-pixel-core-setup-s-data-restrictions-4391963,$42/hr
We need a competent telemarketer for Appointment Booking,"We are seeking a skilled appointment setter to support in business development efforts for a pioneering property consultancy startup. As an industry innovator in workplace strategy, the client requires assistance securing meetings and consultations for their proprietary service offerings. The role entails 4 hours weekly of outbound call efforts to prospective commercial clients within the facilities, estates and real estate sector. Experience in these industries is preferred but not required. Solid communication and relationship building skills are a must to professionally represent the client and mutually schedule introductory appointments. Data and calling infrastructure will be provided remotely, however candidates are welcome to utilize their own recording and file extraction technologies if preferred. The ideal candidate will be a competent marketer, enjoy telephone outreach and thrive under self-managed responsibilities. This is a flexible remote position offering an independent contractor the opportunity to gain experience and make valuable connections within a fast growing expert consultancy. Interested professionals adept at telephone sales and appointment setting within a business to business context are encouraged to submit proposals.",https://www.peopleperhour.com/freelance-jobs/marketing-branding-sales/sales-calls/we-need-a-competent-telemarketer-for-appointment-booking-4392086,$27/hr
Job Title,Job Description,link,price
Job Title,Job Description,link,price
Website Data mining,"I'm looking for an experienced data mining developer to help me rebuild a solution that was previously developed by another freelancer. Unfortunately, I no longer have access to the source code, but I have a video explanation that demonstrates the full platform and functionality.",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/website-data-mining-4395160,$374
Custom Cryptocurrency ASIC mining Chip,"I’m looking for an experienced ASIC engineer or hardware consultant to help develop a custom low-power ASIC chip designed to mine the Kaspa cryptocurrency, which uses the kHeavyHash algorithm. The goal is to create a compact, USB-powered miner (similar in concept to Bitaxe for Bitcoin), intended for hobbyists and solo miners. The project will be fully open-source, and we are building both the ASIC and supporting control board (likely with an ESP32 or STM32 microcontroller). I’m a non-technical founder leading this initiative, and I need someone who can: • Advise on or create the ASIC design (based on the open kHeavyHash spec) • Suggest or manage FPGA prototyping (if needed) • Prepare the design for low-volume fabrication (ideally <5W–50W power budget) • Work with or provide input for PCB/control board integration The ideal candidate will have experience with: • Crypto mining ASICs (Bitcoin, Ethereum, or altcoin mining chips) • FPGA-to-ASIC transitions (helpful but not required) • Low-power chip design and Stratum/miner protocol integration This is an exciting opportunity to help launch the first open-source Kaspa ASIC miner, and potentially contribute long-term as the project scales.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/custom-cryptocurrency-asic-mining-chip-4394309,$494
Data Processing Assistant,"Experience Level: Entry Location: Remote Project Overview: We need one reliable person to help with a discrete data processing task. You’ll organize digital files, enter data into spreadsheets or systems, and check for errors — all within the platform. Responsibilities: Label and organize provided digital files Input structured data into spreadsheets or internal tools Verify accuracy and flag inconsistencies Report progress via platform messaging Qualifications: Basic knowledge of Excel, Google Sheets, or similar High attention to detail Good time management and ability to follow instructions Conditions: Remote, flexible hours",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-processing-assistant-4395493,$28/hr
Data Preparation Assistant,"Use our internal Google Sheets, preparing weekly schedules for video posting website, and to match academic figures to subject categories and institutions, inputting their IDs into the CRON tab. Extract Vimeo IDs from embed codes, and source headshots from Drive or web fallback, preparing them for Cloudflare image upload. Finalise entries by pasting verified image URLs into Column O. This is a vital role feeding our automated publishing system and social media distribution. Takes 1-2 hours per week.",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-preparation-assistant-4394214,$14/hr
Data extraction,We are an events company and we have regular and consistent work for someone who can extract data from exhibition lists and give us a quick turnaround. Here's an example of an exhibition list that we would like to extract information from https://cityscapeglobal.com/exhibitors-list-exhibit,https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-extraction-4391370,$20
Collating data on my competitors,I am looking to collate a list of basic information about my competitors. I have a business in the UK called PK Education and we are a supply teaching agency. We place all sorts of candidates (such as teachers / teaching assistants / SEND specialists / Cover supervisors in the UK. I am looking to build out my own research project where I collect the following information about each on of my competitors: Logo Brief Description Office locations (In London) (Outside of London) Office Phone Number Email to office About Us Main Paragraph from about us Google Review Trustpilot Review Facebook There are about 395 competitors in the UK but some of them have mutliple branches The inforation collected will then be exported into a website. I hope this information makes sense - any quesitons let me know,https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/collating-data-on-my-competitors-4391075,$27/hr
Data Entry Support,"We seek an experienced data entry specialist to help our growing startup efficiently manage large volumes of information. Your primary responsibility will be accurately inputting various details from physical documents into digital format using provided spreadsheets or databases. Experience capturing names, addresses, numbers and textual data from forms or applications is essential. The ideal candidate has a proven track record in diligently and meticulously organizing and logging significant amounts of records with minimal errors. Applicants should be proficient in MS Excel as well as possess strong typing skills and attention to detail. Excellent communication and timely follow up on assigned tasks will also be vital for this role.",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-entry-support-4391072,$19/hr
We need to add data to the back office of a new website.,"The project is a new website that sells real estate. We have a data base in Greek, pictures and short description for each property and we need to import this data to an english website.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/we-need-to-add-data-to-the-back-office-of-a-new-website-4393183,$14/hr
Populate Form Field From API Data,"Hi, I need help adding a new form field and filling it with data from a custom API. It’s a straightforward job, but it’s a bit urgent. So, please only reach out if you’re available to get it done within the next few hours after accepting a proposal. Thanks, Tim",https://www.peopleperhour.com/freelance-jobs/technology-programming/website-development/populate-form-field-from-api-data-4394661,$60
Gov Data Pulling App,"I am seeking an experienced mobile app developer to build an application that extracts and presents key government data sets to users in the United Kingdom. The app would periodically retrieve open data from credible UK sources like data.gov.uk through public APIs and display metrics and statistics in an easy-to-read format. Examples include health metrics, economic indicators, environmental benchmarks and educational outcomes. Users should be able to filter the data by location, demographic and time period. The frontend would have a clean, minimalistic interface optimized for both iPhone and Android. Data sets must be refreshed regularly through automated weekly/monthly calls to data sources. Backend services are needed to store cached results, handle API tokens and authenticate data sources. Developer is expected to research authoritative UK agencies, evaluate available open data resources and curate the most relevant and frequently updated metrics for the app. Security, privacy and legal compliance with relevant open data licenses and terms of use is a must. Unit testing, continuous integration and monitoring are important to ensure high performance and uptime. The app should work offline by storing common queries locally when internet is unavailable. Documentation for app architecture, data sources and expansion roadmap must be provided. Interested developers please review requirements and respond with examples of similar work experience and estimated timeline to complete this project within agreed budget.",https://www.peopleperhour.com/freelance-jobs/technology-programming/mobile-app-development/gov-data-pulling-app-4392853,$539
Cloud System Setup for Data Entry Workflow,"I am looking for a smart and reliable developer or system administrator to help me build a secure, cloud-based data entry workflow system. The purpose is to manage remote workers efficiently using virtual machines, web forms, and browser automation tools.",https://www.peopleperhour.com/freelance-jobs/technology-programming/programming-coding/cloud-system-setup-for-data-entry-workflow-4392959,$488
Cloud System Setup for Data Entry Workflow,"I am looking for a smart and reliable developer or system administrator to help me build a secure, cloud-based data entry workflow system. The purpose is to manage remote workers efficiently using virtual machines, web forms, and browser automation tools.",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/cloud-system-setup-for-data-entry-workflow-4392955,$235
SAP HANA - data export to MySQL,"Hi, I have a customer who has a SAP HANA ERP solution that they have moved away from. They want to export all of the data (all modules) into a MySQL DB for archiving and so they can install a reporting tool if they ever need to access the data at any point in the future. We just need someone who understands the SAP HANA DB/structure and who can guide us through the process...we can't share access of this install to anyone offshore due to data compliance/security restrictions.",https://www.peopleperhour.com/freelance-jobs/technology-programming/erp-crm-development/sap-hana-data-export-to-mysql-4392533,$204
Expert Data Scraper Wanted,"We are looking for a highly skilled web scraping expert to extract structured business data from UK business directories, company websites, and Facebook business pages. Key Requirements: ✅ Expert in scraping business directories & dynamic websites ✅ 100% accurate data — NO DUPLICATES ✅ FAST turnaround ✅ Ability to handle large volumes of data ✅ UK-based business data ONLY ✅ Automated scraping (scripts / tools) required — no manual copy/paste ✅ Final delivery: CSV / Excel / Google Sheets Data Fields Required (for each business): Business Name Address Postcode Phone Number (Landline) Mobile Number (if available) If mobile number is not present in the directory, your script must visit the business website and attempt to extract the mobile number. Website URL Email (if available) Business Description (if available) If not present in the directory, your script must attempt to extract this from the business website. Category Bonus / Extra Opportunity:",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/expert-data-scraper-wanted-4390383,$1K
Data scraping from list of websites,"Need email address data pulling from these sites please: England Squash: https://www.englandsquash.com/find-a-club LTA (Tennis): https://clubspark.lta.org.uk/ RFU (Rugby): https://www.englandrugby.com/find-rugby FA Grassroots Football: https://www.englandfootball.com/play/adult-football Martial Arts (Mixed): Check governing bodies like British Judo, Karate Union of Great Britain ECB Cricket: https://www.ecb.co.uk/play/find-a-club https://www.openactive.io/data-catalogue/",https://www.peopleperhour.com/freelance-jobs/technology-programming/databases/data-scraping-from-list-of-websites-4390312,$136
FIX meta pixel core setup's data restrictions,"have a client in the health and wellness category which has some restrictions on data, they do not offer medical advice or diagnose. they provide ultrasound scans. There is a disclaimer on the website to explain this. Need help getting this sorted.",https://www.peopleperhour.com/freelance-jobs/digital-marketing/sem-google-ads-ppc/fix-meta-pixel-core-setup-s-data-restrictions-4391963,$42/hr
Custom App to view Shopify orders,"We have a business which sells balloons in a box. At the moment, we use order emails for picking and we've outgrown it - with a major issue being if a customer changes a desired delivery date or address. We are looking to have an app built which fits our needs, using Shopify data and with the ability to update Shopify data within. We are looking to sort by delivery date and pull through the order information, if a delivery address changes it pulls that through and shows us too. Full brief available on request but this is the outline. Happy to discuss budget.",https://www.peopleperhour.com/freelance-jobs/technology-programming/e-commerce-cms-development/custom-app-to-view-shopify-orders-4394693,$16
Custom App to view Shopify orders,"We have a business which sells balloons in a box. At the moment, we use order emails for picking and we've outgrown it - with a major issue being if a customer changes a desired delivery date or address. We are looking to have an app built which fits our needs, using Shopify data and with the ability to update Shopify data within. We are looking to sort by delivery date and pull through the order information, if a delivery address changes it pulls that through and shows us too. Full brief available on request but this is the outline. Happy to discuss budget.",https://www.peopleperhour.com/freelance-jobs/technology-programming/e-commerce-cms-development/custom-app-to-view-shopify-orders-4394545,$340
Data collection from scholar and other formats,"a sensible, deadline driven individual required to collect 4000 data on a weekly basis by a deadline - scholar -orcid - researchgate -personal profile pages We cannot make further payments unless date deadlines are met now weekly and will install a 10% deduction on missed deadlines, this is non negotiable",https://www.peopleperhour.com/freelance-jobs/business/administration-assistance/data-collection-from-scholar-and-other-formats-4387055,$54
Virtual Assistant,This project involves editing video clips together for a mini documentary and data entry. The successful freelancer will have experience with video editing software and be able to work efficiently with large amounts of data. They will also be responsible for ensuring that the final product is of high quality and meets the client's specifications.,https://www.peopleperhour.com/freelance-jobs/video-photography/image-editing/virtual-assistant-4393377,$10
Job Title,Job Description,link,price
Web scraping tool,"I am seeking development of an automated web data extraction application. The tool should programmatically access specific websites, gather contact email addresses embedded within pages, and compile the addresses into a single downloadable file. Rather than manual browsing and copying, the application will retrieve email addresses directly from backend code through simulation of usual page loading. It should seamlessly navigate sites, interpret HTML/JavaScript to find contact strings in a specified format, and organize the yields into a clean spreadsheet format. User-interface for configuration and output should be intuitive and minimal. Primary objectives include contact harvesting from numerous pages in an expedited unobtrusive manner and segmentation of the compiled addresses for simplified import into email marketing services. Experience with web scraping libraries such as Selenium, BeautifulSoup or Scrapy would be beneficial. Proficiency in Python is required for this project.",https://www.peopleperhour.com/freelance-jobs/technology-programming/data-science-analysis/web-scraping-tool-4382888,$449
Job Title,Job Description,link,price
